檢體名稱,餐廳名稱,抽驗地點,檢驗結果,不符合規定原因,來源年份,來源縣市,經度,緯度
土雞蛋,彰化縣永靖鄉店家,彰化縣永靖鄉崙子村九分路162巷25-1號,合格,禽畜產品中殘留農藥(126項),108,新北市,120.5671588,23.9311815
益鮮紅蛋,彰化縣埤頭鄉店家,彰化縣埤頭鄉元埔村文化路66號,合格,禽畜產品中殘留農藥(126項),108,新北市,120.5039621,23.8695637
源牧鮮蛋(雞蛋),台南市關廟區店家,台南市關廟區關新路2段387號,合格,禽畜產品中殘留農藥(126項),108,新北市,120.3084848,23.0047367
優質紅雞蛋(紅殼),優質,新北市三峽區隆恩街163號,合格,禽畜產品中殘留農藥(126項),108,新北市,121.3629265,24.9424252
一品蛋(洗選蛋),新北市三峽區店家,新北市三峽區隆恩街163號,合格,禽畜產品中殘留農藥(126項),108,新北市,121.3629265,24.9424252
殼蛋,嘉義縣義竹鄉店家,嘉義縣義竹鄉溯源編號:5170011815 蘇俊宏登記號,合格,禽畜產品中殘留農藥(126項),108,新北市,120.2166519,23.3530108
台農農選白玉(雞蛋),彰化縣芳苑鄉店家,彰化縣芳苑鄉草湖段 5-3582 地號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,120.380082,23.959326
台農洗選蛋(雞蛋),彰化縣芳苑鄉店家,彰化縣芳苑鄉王功段 731.732 地段,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,120.340798,23.963596
QQ 鮮饌白殼蛋,台南市新化區店家,台南市新化區山腳里頂山腳 53 號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,120.3349024,23.0087025
上鮮蛋,桃園市龍潭區店家,桃園市龍潭區工五路 90 巷 16 號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,121.2098263,24.8893997
特選白鮮蛋,新北市汐止區店家,新北市汐止區大同路 2 段 169 巷 72 號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,121.6489938,25.0665694
寶貝土雞蛋,台南市後壁區店家,台南市後壁區新嘉里白沙屯 130-9 號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,120.3133388,23.3679349
悠活鮮蛋,桃園市龍潭區店家,桃園市龍潭區工五路 90 巷 16 號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)檢出細項拉薩羅(lasalocid)0.034禽畜產品中殘留農藥(126 項)未檢出,109,新北市,121.2098263,24.8893997
OKEGG 褐殼雞蛋 8入(紙盒),嘉義縣大林鎮店家,嘉義縣大林鎮中坑里沙崙 234 之 89 號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,120.4970903,23.5871046
好華雞元選蛋,桃園市蘆竹區店家,桃園市蘆竹區南崁路 2 段 142 巷 3 號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,121.2764424,25.0592674
冠軍洗選蛋,冠軍,台南市將軍區巷口段一小段1791.1792.1793.1794.1795.1796.1797 地號,合格,抗原蟲(7 項)未檢出氯黴素類抗生素(4 項)未檢出四環黴素類(7 項)未檢出動物用藥多重殘留(48 項)未檢出離子型抗球蟲藥(5 項)未檢出禽畜產品中殘留農藥(126 項)未檢出,109,新北市,120.158297,23.222733
排骨便當,新北市土城區店家,新北市土城區延峰街27巷9號,合格,大腸桿菌陰性大腸桿菌群陰性,107,新北市,121.4698908,24.985638
宮保雞丁便當,新北市土城區店家,新北市土城區延峰街27巷9號,合格,大腸桿菌陰性大腸桿菌群3.6,107,新北市,121.4698908,24.985638
排骨便當,新北市蘆洲區店家,新北市蘆洲區仁愛路118巷11弄13號1樓,合格,大腸桿菌陰性大腸桿菌群陰性,107,新北市,121.4698166,25.0950492
(黑)糙米,臺東縣關山鎮店家,臺東縣關山鎮新福里1鄰順興路36號,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.1675302,23.0510036
糙米,臺北市萬華區店家,臺北市萬華區西昌街142號8F之5,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.5005386,25.0390106
香米,臺東縣池上鄉店家,臺東縣池上鄉半山路143號,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.2161784,23.120733
黑糯糙米,花蓮縣富里鄉店家,花蓮縣富里鄉民權路10號,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.2253144,23.1530993
白米,臺北市萬華區店家,臺北市萬華區西昌街142號8樓之5,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.5005386,25.0390106
十六穀米,臺北市萬華區店家,臺北市萬華區西昌街142號8樓之5,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.5005386,25.0390106
水稻-富里契作米,花蓮縣富里鄉店家,花蓮縣富里鄉南村公埔路186號,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.242596,23.172341
有機白米,臺北市士林區店家,臺北市士林區華齡街175號2樓,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.5192471,25.0871324
糙米,臺北市萬華區店家,臺北市萬華區西昌街142號8F-5,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.5005386,25.0390106
白米,臺北市萬華區店家,臺北市萬華區西昌街142號8F-5,合格,黃麴毒素B1黃麴毒素B2黃麴毒素G1黃麴毒素G2,109,新北市,121.5005386,25.0390106
VV洗選盒蛋,新北市三峽區店家,新北市三峽區隆思街163號,合格,鉛未檢出銅0.6 mg/kg,109,新北市,121.3744903,24.9358605
林老師的第一粒米,宜蘭縣南澳鄉店家,宜蘭縣南澳鄉蘇花路2段33巷30號,合格,鉛未檢出鎘0.02 mg/kg汞未檢出無機砷0.11 mg/kg,109,新北市,121.789312,24.4611419
能恩水解1部分水解蛋白嬰兒營養配方奶粉,臺北市內湖區店家,臺北市內湖區瑞光路339號8樓及8樓之1,合格,鉛未檢出鎘未檢出錫未檢出,109,新北市,121.5736779,25.077045
優生A+育嬰配方奶粉(新升級),臺北市大安區店家,臺北市大安區仁愛路3段136號6F,合格,鉛未檢出鎘未檢出錫未檢出,109,新北市,121.5415053,25.0374263
悠活鮮蛋,桃園市龍潭區店家,桃園市龍潭區工五路90巷16號,合格,鉛未檢出銅0.6 mg/kg,109,新北市,121.2098263,24.8893997
有機白米,宜蘭縣冬山鄉店家,宜蘭縣冬山鄉柯林村柯林路355巷20號,合格,鉛未檢出鎘未檢出汞未檢出無機砷0.09 mg/kg,109,新北市,121.7359607,24.68092
湯圓,臺北市萬華區店家,臺北市萬華區富民路155巷15號,合格,去水醋酸糖精醋磺內酯鉀環己基(代)磺醯胺酸甘精己二烯酸苯甲酸著色劑(8項),未知,新北市,121.5005966,25.0181781
冷凍小湯圓,臺北市中正區店家,臺北市中正區羅斯福路三段126號,合格,,未知,新北市,121.527709,25.020609
花好月圓,新北市新莊區店家,新北市新莊區化成路455號,合格,,未知,新北市,121.4645263,25.0614941
義美小湯圓,義美,桃園市蘆竹區南工路一段11號,合格,,未知,新北市,121.2781037,25.0597243
有機湯圓,台中市大甲區店家,台中市大甲區工七路26號,合格,,未知,新北市,120.6544183,24.4057399
蓮發糯米湯圓,桃園市八德區店家,桃園市八德區和平路1447號後棟,合格,去水醋酸糖精醋磺內酯鉀環己基(代)磺醯胺酸甘精己二烯酸苯甲酸著色劑(8項),未知,新北市,121.3231012,24.969923
湯圓,桃園市平鎮店家,桃園市平鎮區平東路659巷16號,合格,,未知,新北市,121.2401976,24.9115703
紅白小湯圓,新北市林口區店家,新北市林口區寶林路280號,合格,,未知,新北市,121.373262,25.09105
紅白小湯圓,新北市汐止區店家,新北市汐止區中興路250號,合格,,未知,新北市,121.629517,25.0683778
義美鮮肉湯圓,義美,桃園市蘆竹區南工路一段11號,合格,去水醋酸糖精醋磺內酯鉀環己基(代)磺醯胺酸甘精己二烯酸苯甲酸,未知,新北市,121.2781037,25.0597243
香椿素燥湯圓,台中市大甲區店家,台中市大甲區工七路26號,合格,,未知,新北市,120.6544183,24.4057399
桂冠花生湯圓,桂冠,新北市中和區橋和路60號,合格,,未知,新北市,121.4897034,25.0051693
桂冠芝麻湯圓,桂冠,新北市中和區橋和路60號,合格,,未知,新北市,121.4897034,25.0051693
桂冠鮮肉湯圓,桂冠,新北市中和區橋和路60號,合格,,未知,新北市,121.4897034,25.0051693
桂冠流沙湯圓,桂冠,新北市中和區橋和路60號,合格,去水醋酸糖精醋磺內酯鉀環己基(代)磺醯胺酸甘精己二烯酸苯甲酸,未知,新北市,121.4897034,25.0051693
義美草莓煉乳湯圓,義美,桃園市蘆竹區南工路1段11號,合格,,未知,新北市,121.2727696,25.0543353
義美奶茶湯圓,義美,桃園市蘆竹區南工路1段11號,合格,,未知,新北市,121.2727696,25.0543353
小湯圓,台南市安南區店家,台南市安南區安通路2段2號,合格,,未知,新北市,120.2255448,23.0454213
芝麻湯圓,芝麻,台南市安南區安通路2段2號,合格,去水醋酸糖精醋磺內酯鉀環己基(代)磺醯胺酸甘精己二烯酸苯甲酸,未知,新北市,120.2255448,23.0454213
花生湯圓,花生,台南市安南區安通路2段2號,合格,,未知,新北市,120.2255448,23.0454213
西北鮮肉湯圓,新北市林口區店家,新北市林口區粉?路1段102號,合格,,未知,新北市,121.3934391,25.0771823
桂冠抹茶湯圓,桂冠,新北市中和區橋和路60號,合格,,未知,新北市,121.4897034,25.0051693
桂冠紅豆湯圓,桂冠,新北市中和區橋和路60號,合格,去水醋酸糖精醋磺內酯鉀環己基(代)磺醯胺酸甘精己二烯酸苯甲酸,未知,新北市,121.4897034,25.0051693
鮮肉湯圓,新北市板橋區店家,新北市板橋區民享街85號,合格,,未知,新北市,121.4768654,25.0157567
鹹湯圓,新北市鶯歌區店家,新北市鶯歌區建國路143號,合格,,未知,新北市,121.3512908,24.953828
鹹湯圓,新北市三重區店家,新北市三重區龍門路124號,合格,,未知,新北市,121.4979979,25.0730417
鮮肉大湯圓,新北市蘆洲區店家,新北市蘆洲區長榮路464號,合格,,未知,新北市,121.459627,25.0890396
合興花生湯圓,臺北市大安區店家,臺北市大安區杭州南路2段55號,合格,,未知,新北市,121.523184,25.0326486
合興芝麻湯圓,臺北市大安區店家,臺北市大安區杭州南路2段55號,合格,,未知,新北市,121.523184,25.0326486
金針,花蓮縣玉里鎮店家,花蓮縣玉里鎮高寮106-3號,合格,二氧化硫0.496,110,新北市,121.356292,23.383577
金針,新北市新莊區店家,新北市新莊區中華路1段224號,合格,二氧化硫1.088,110,新北市,121.4519024,25.0363397
金針,新北市中和區店家,新北市中和區景平路 632號,合格,二氧化硫2.368,110,新北市,121.5002754,24.9980685
金針,臺北市大同區店家,臺北市大同區迪化街1段210號,合格,二氧化硫0.576,110,新北市,121.5097974,25.0564363
雪針,臺北市大同區店家,臺北市大同區歸綏街 240號,合格,二氧化硫0.960,110,新北市,121.5092109,25.0580249
金針,臺北市大同區店家,臺北市大同區安西街 146號,合格,二氧化硫0.064,110,新北市,121.5096796,25.062284
高山針,高山,新北市蘆洲區民權路131巷3號1樓,合格,二氧化硫0.160,110,新北市,121.4717401,25.0899378
平地針,新北市蘆洲區店家,新北市蘆洲區民權路131巷3號1樓,合格,二氧化硫0.064,110,新北市,121.4717401,25.0899378
無毒炭焙金針(無農藥種植),台中市豐原區店家,台中市豐原區西勢路 701號,合格,二氧化硫未檢出,110,新北市,120.7006678,24.2341442
特A花生粉(熟),新北市樹林區店家,新北市樹林區大安路173號,合格,黃麴毒素B2未檢出黃麴毒素B10.3黃麴毒素G1未檢出黃麴毒素G2未檢出,108,新北市,121.4214393,24.9962982
炒熟花生粉(調和粉),南投縣南投市店家,南投縣南投市自強三路28號,合格,黃麴毒素G1未檢出黃麴毒素B1未檢出黃麴毒素B2未檢出黃麴毒素G2未檢出,108,新北市,120.6658078,23.9266711
花生粉,花生,桃園市新屋區快速路2段616巷6號,合格,黃麴毒素B2未檢出黃麴毒素G1未檢出黃麴毒素G2未檢出黃麴毒素B1未檢出,108,新北市,121.2259653,24.9159974
高級花生粉,高級,彰化縣芳苑鄉仁愛村芳漢路芳2段758號,合格,黃麴毒素B1未檢出黃麴毒素B2未檢出黃麴毒素G1未檢出黃麴毒素G2未檢出,108,新北市,120.3228578,23.9208264
花生粉,花生,新北市三重區光復路2段99號,合格,黃麴毒素B2未檢出黃麴毒素G2未檢出黃麴毒素B1未檢出黃麴毒素G1未檢出,108,新北市,121.4722159,25.0578838
花生粉,花生,新北市土城區亞洲路42號,合格,黃麴毒素B1未檢出黃麴毒素B2未檢出黃麴毒素G2未檢出黃麴毒素G1未檢出,108,新北市,121.43542,24.974088
花生粉,花生,新北市樹林區東和街11之2號,合格,黃麴毒素B1未檢出黃麴毒素G1未檢出黃麴毒素G2未檢出黃麴毒素B2未檢出,108,新北市,121.4044651,24.9805296
花生粉,花生,雲林縣虎尾鎮光復路197號,合格,黃麴毒素B1未檢出黃麴毒素G1未檢出黃麴毒素G2未檢出黃麴毒素B2未檢出,108,新北市,120.4439359,23.709292
花生粉,花生,新北市新莊區瓊林南路118-21號,合格,黃麴毒素B10.9黃麴毒素G1未檢出黃麴毒素G2未檢出黃麴毒素B2未檢出,108,新北市,121.433592,25.010886
一級花生粉,彰化縣芳苑鄉店家,彰化縣芳苑鄉仁愛村芳漢路2段758號,合格,黃麴毒素G1未檢出黃麴毒素G2未檢出黃麴毒素B1未檢出黃麴毒素B2未檢出,108,新北市,120.3175903,23.9245676
晶晶心型椰果蒟蒻果凍,晶晶,台中市南屯區工業區 18路8號,合格,己二烯酸苯甲酸去水醋酸糖精(Saccharin)環己基(代)磺醯胺酸(cyclamate)甘精(dulcin)醋磺內酯鉀(Acesulfamepotassium)食品中著色劑(8項),110,新北市,120.6434025,24.140628
晶晶無色蒟蒻條(綜合口味),晶晶,台中市南屯區04-23591941,合格,,110,新北市,120.6084832,24.1471183
可康海鹽檸檬糖,臺北市松山區店家,臺北市松山區松江路301號2樓,合格,,110,新北市,121.5334279,25.0612955
乖乖桶軟糖,桃園市中壢區店家,桃園市中壢區東園路 48號,合格,,110,新北市,121.239944,24.9812459
晶晶果凍條(綜合口味),晶晶,台中市南屯區工業區 18路8號,合格,,110,新北市,120.6434025,24.140628
巧益辣味橄欖,新北市泰山區店家,新北市泰山區中港西路 120巷13-5號,合格,己二烯酸苯甲酸去水醋酸糖精(Saccharin)環己基(代)磺醯胺酸(cyclamate)甘精(dulcin)醋磺內酯鉀(Acesulfamepotassium)食品中著色劑(8項),110,新北市,121.4434806,25.0640634
QQ糖-大海星,臺北市北投區店家,臺北市北投區大度路 11-11號,合格,,110,新北市,121.515018,25.1151759
泡泡糖,臺北市北投區店家,臺北市北投區大度路 11-11號,合格,,110,新北市,121.515018,25.1151759
晶晶象皮糖(綜合口味),晶晶,台中市南屯區工業區 18路8號,合格,,110,新北市,120.6434025,24.140628
乳酸棒,台中市龍井區店家,台中市龍井區中華路 2段91號,合格,,110,新北市,120.5363239,24.1964506
三色軟糖,桃園市龍潭區店家,桃園市龍潭區健行路 267巷61 號,合格,己二烯酸苯甲酸去水醋酸糖精(Saccharin)環己基(代)磺醯胺酸(cyclamate)甘精(dulcin)醋磺內酯鉀(Acesulfamepotassium)食品中著色劑(8項),110,新北市,121.2286025,24.8666528
荷包蛋,新北市土城區店家,新北市土城區中華路1段118之 1號,合格,,110,新北市,121.4472623,24.9896576
小熊QQ糖,新北市土城區店家,新北市土城區中華路1段118之 1號,合格,,110,新北市,121.4472623,24.9896576
德國Cavendish&Harvey硬糖-縵紛莓果口味(大),臺北市南港區店家,臺北市南港區南港路 2段20巷 5號b1,合格,,110,新北市,121.6055443,25.0544429
曼陀珠,台南市新營區店家,台南市新營區國華街 102巷51 號4樓之3,合格,,110,新北市,120.2475983,23.0147079
進口碗豆,彰化縣二林鎮店家,彰化縣二林鎮太平路8號,合格,二硫代胺基甲酸鹽類1.7農藥多重殘留分析(380項)檢出細項待克利(Difenoconazole)0.08依普同(Iprodione)0.23撲滅寧(Procymidone)0.39得克利(Tebuconazole)0.09,109,新北市,120.3775301,23.902969
